crime_type_code,date,frequency,total_crime_count
3.5.2,2020-05-01,2218,332190
3.5.2,2020-06-01,2617,332190
3.5.2,2020-07-01,2871,332190
3.5.2,2020-08-01,2847,332190
3.5.2,2020-09-01,2597,332190
3.5.2,2020-10-01,2430,332190
3.5.2,2020-11-01,2236,332190
3.5.2,2020-12-01,2226,332190
3.5.2,2021-01-01,2090,332190
3.5.2,2021-02-01,1753,332190
3.5.2,2021-03-01,2207,332190
3.5.2,2021-04-01,2371,332190
3.5.2,2021-05-01,2729,332190
3.5.2,2021-06-01,2895,332190
3.5.2,2021-07-01,2920,332190
3.5.2,2021-08-01,3057,332190
3.5.2,2021-09-01,2832,332190
3.5.2,2021-10-01,3101,332190
3.5.2,2021-11-01,2756,332190
3.5.2,2021-12-01,2894,332190
3.5.2,2022-01-01,3005,332190
3.5.2,2022-02-01,3076,332190
3.5.2,2022-03-01,3502,332190
3.5.2,2022-04-01,3985,332190
3.5.2,2022-05-01,3958,332190
3.5.2,2022-06-01,3610,332190
3.5.2,2022-07-01,3820,332190
3.5.5,2012-01-01,500,69594
3.5.5,2012-02-01,459,69594
3.5.5,2012-03-01,456,69594
3.5.5,2012-04-01,420,69594
3.5.5,2012-05-01,455,69594
3.5.5,2012-06-01,438,69594
3.5.5,2012-07-01,448,69594
3.5.5,2012-08-01,472,69594
3.5.5,2012-09-01,415,69594
3.5.5,2012-10-01,502,69594
3.5.5,2012-11-01,426,69594
3.5.5,2012-12-01,328,69594
3.5.5,2013-01-01,464,69594
3.5.5,2013-02-01,428,69594
3.5.5,2013-03-01,465,69594
3.5.5,2013-04-01,389,69594
3.5.5,2013-05-01,420,69594
3.5.5,2013-06-01,433,69594
3.5.5,2013-07-01,446,69594
3.5.5,2013-08-01,509,69594
3.5.5,2013-09-01,431,69594
3.5.5,2013-10-01,472,69594
3.5.5,2013-11-01,456,69594
3.5.5,2013-12-01,371,69594
3.5.5,2014-01-01,512,69594
3.5.5,2014-02-01,459,69594
3.5.5,2014-03-01,450,69594
3.5.5,2014-04-01,495,69594
3.5.5,2014-05-01,458,69594
3.5.5,2014-06-01,460,69594
3.5.5,2014-07-01,464,69594
3.5.5,2014-08-01,467,69594
3.5.5,2014-09-01,422,69594
3.5.5,2014-10-01,437,69594
3.5.5,2014-11-01,430,69594
3.5.5,2014-12-01,338,69594
3.5.5,2015-01-01,440,69594
3.5.5,2015-02-01,471,69594
3.5.5,2015-03-01,502,69594
3.5.5,2015-04-01,425,69594
3.5.5,2015-05-01,350,69594
3.5.5,2015-06-01,451,69594
3.5.5,2015-07-01,390,69594
3.5.5,2015-08-01,352,69594
3.5.5,2015-09-01,359,69594
3.5.5,2015-10-01,413,69594
3.5.5,2015-11-01,402,69594
3.5.5,2015-12-01,436,69594
3.5.5,2016-01-01,468,69594
3.5.5,2016-02-01,452,69594
3.5.5,2016-03-01,561,69594
3.5.5,2016-04-01,392,69594
3.5.5,2016-05-01,431,69594
3.5.5,2016-06-01,477,69594
3.5.5,2016-07-01,454,69594
3.5.5,2016-08-01,446,69594
3.5.5,2016-09-01,437,69594
3.5.5,2016-10-01,440,69594
3.5.5,2016-11-01,457,69594
3.5.5,2016-12-01,431,69594
3.5.5,2017-01-01,486,69594
3.5.5,2017-02-01,448,69594
3.5.5,2017-03-01,523,69594
3.5.5,2017-04-01,429,69594
3.5.5,2017-05-01,462,69594
3.5.5,2017-06-01,420,69594
3.5.5,2017-07-01,415,69594
3.5.5,2017-08-01,436,69594
3.5.5,2017-09-01,421,69594
3.5.5,2017-10-01,494,69594
3.5.5,2017-11-01,487,69594
3.5.5,2017-12-01,422,69594
3.5.5,2018-01-01,519,69594
3.5.5,2018-02-01,497,69594
3.5.5,2018-03-01,574,69594
3.5.5,2018-04-01,528,69594
3.5.5,2018-05-01,504,69594
3.5.5,2018-06-01,493,69594
3.5.5,2018-07-01,530,69594
3.5.5,2018-08-01,427,69594
3.5.5,2018-09-01,448,69594
3.5.5,2018-10-01,548,69594
3.5.5,2018-11-01,511,69594
3.5.5,2018-12-01,460,69594
3.5.5,2019-01-01,539,69594
3.5.5,2019-02-01,556,69594
3.5.5,2019-03-01,595,69594
3.5.5,2019-04-01,541,69594
3.5.5,2019-05-01,585,69594
3.5.5,2019-06-01,549,69594
3.5.5,2019-07-01,595,69594
3.5.5,2019-08-01,597,69594
3.5.5,2019-09-01,554,69594
3.5.5,2019-10-01,505,69594
3.5.5,2019-11-01,535,69594
3.5.5,2019-12-01,517,69594
3.5.5,2020-01-01,672,69594
3.5.5,2020-02-01,601,69594
3.5.5,2020-03-01,684,69594
3.5.5,2020-04-01,739,69594
3.5.5,2020-05-01,873,69594
3.5.5,2020-06-01,754,69594
3.5.5,2020-07-01,751,69594
3.5.5,2020-08-01,723,69594
3.5.5,2020-09-01,691,69594
3.5.5,2020-10-01,775,69594
3.5.5,2020-11-01,794,69594
3.5.5,2020-12-01,706,69594
3.5.5,2021-01-01,781,69594
3.5.5,2021-02-01,673,69594
3.5.5,2021-03-01,761,69594
3.5.5,2021-04-01,773,69594
3.5.5,2021-05-01,717,69594
3.5.5,2021-06-01,844,69594
3.5.5,2021-07-01,848,69594
3.5.5,2021-08-01,837,69594
3.5.5,2021-09-01,763,69594
3.5.5,2021-10-01,821,69594
3.5.5,2021-11-01,828,69594
3.5.5,2021-12-01,953,69594
3.5.5,2022-01-01,971,69594
3.5.5,2022-02-01,877,69594
3.5.5,2022-03-01,985,69594
3.5.5,2022-04-01,961,69594
3.5.5,2022-05-01,993,69594
3.5.5,2022-06-01,910,69594
3.5.5,2022-07-01,953,69594
3.6.4,2012-01-01,696,64480
3.6.4,2012-02-01,539,64480
3.6.4,2012-03-01,610,64480
3.6.4,2012-04-01,674,64480
3.6.4,2012-05-01,650,64480
3.6.4,2012-06-01,586,64480
3.6.4,2012-07-01,548,64480
3.6.4,2012-08-01,569,64480
3.6.4,2012-09-01,570,64480
3.6.4,2012-10-01,509,64480
3.6.4,2012-11-01,483,64480
3.6.4,2012-12-01,489,64480
3.6.4,2013-01-01,436,64480
3.6.4,2013-02-01,411,64480
3.6.4,2013-03-01,439,64480
3.6.4,2013-04-01,503,64480
3.6.4,2013-05-01,387,64480
3.6.4,2013-06-01,459,64480
3.6.4,2013-07-01,488,64480
3.6.4,2013-08-01,507,64480
3.6.4,2013-09-01,440,64480
3.6.4,2013-10-01,453,64480
3.6.4,2013-11-01,412,64480
3.6.4,2013-12-01,452,64480
3.6.4,2014-01-01,493,64480
3.6.4,2014-02-01,395,64480
3.6.4,2014-03-01,530,64480
3.6.4,2014-04-01,539,64480
3.6.4,2014-05-01,494,64480
3.6.4,2014-06-01,466,64480
3.6.4,2014-07-01,460,64480
3.6.4,2014-08-01,505,64480
3.6.4,2014-09-01,481,64480
3.6.4,2014-10-01,479,64480
3.6.4,2014-11-01,462,64480
3.6.4,2014-12-01,332,64480
3.6.4,2015-01-01,450,64480
3.6.4,2015-02-01,390,64480
3.6.4,2015-03-01,372,64480
3.6.4,2015-04-01,394,64480
3.6.4,2015-05-01,472,64480
3.6.4,2015-06-01,397,64480
3.6.4,2015-07-01,383,64480
3.6.4,2015-08-01,426,64480
3.6.4,2015-09-01,363,64480
3.6.4,2015-10-01,383,64480
3.6.4,2015-11-01,387,64480
3.6.4,2015-12-01,407,64480
3.6.4,2016-01-01,441,64480
3.6.4,2016-02-01,406,64480
3.6.4,2016-03-01,404,64480
3.6.4,2016-04-01,425,64480
3.6.4,2016-05-01,426,64480
3.6.4,2016-06-01,433,64480
3.6.4,2016-07-01,452,64480
3.6.4,2016-08-01,463,64480
3.6.4,2016-09-01,468,64480
3.6.4,2016-10-01,488,64480
3.6.4,2016-11-01,576,64480
3.6.4,2016-12-01,454,64480
3.6.4,2017-01-01,412,64480
3.6.4,2017-02-01,403,64480
3.6.4,2017-03-01,446,64480
3.6.4,2017-04-01,472,64480
3.6.4,2017-05-01,383,64480
3.6.4,2017-06-01,462,64480
3.6.4,2017-07-01,480,64480
3.6.4,2017-08-01,499,64480
3.6.4,2017-09-01,426,64480
3.6.4,2017-10-01,416,64480
3.6.4,2017-11-01,414,64480
3.6.4,2017-12-01,415,64480
3.6.4,2018-01-01,401,64480
3.6.4,2018-02-01,387,64480
3.6.4,2018-03-01,374,64480
3.6.4,2018-04-01,469,64480
3.6.4,2018-05-01,449,64480
3.6.4,2018-06-01,451,64480
3.6.4,2018-07-01,552,64480
3.6.4,2018-08-01,555,64480
3.6.4,2018-09-01,505,64480
3.6.4,2018-10-01,543,64480
3.6.4,2018-11-01,481,64480
3.6.4,2018-12-01,507,64480
3.6.4,2019-01-01,503,64480
3.6.4,2019-02-01,483,64480
3.6.4,2019-03-01,616,64480
3.6.4,2019-04-01,599,64480
3.6.4,2019-05-01,596,64480
3.6.4,2019-06-01,605,64480
3.6.4,2019-07-01,637,64480
3.6.4,2019-08-01,629,64480
3.6.4,2019-09-01,536,64480
3.6.4,2019-10-01,676,64480
3.6.4,2019-11-01,536,64480
3.6.4,2019-12-01,584,64480
3.6.4,2020-01-01,608,64480
3.6.4,2020-02-01,568,64480
3.6.4,2020-03-01,424,64480
3.6.4,2020-04-01,516,64480
3.6.4,2020-05-01,504,64480
3.6.4,2020-06-01,624,64480
3.6.4,2020-07-01,591,64480
3.6.4,2020-08-01,663,64480
3.6.4,2020-09-01,521,64480
3.6.4,2020-10-01,562,64480
3.6.4,2020-11-01,495,64480
3.6.4,2020-12-01,451,64480
3.6.4,2021-01-01,864,64480
3.6.4,2021-02-01,431,64480
3.6.4,2021-03-01,938,64480
3.6.4,2021-04-01,731,64480
3.6.4,2021-05-01,558,64480
3.6.4,2021-06-01,560,64480
3.6.4,2021-07-01,580,64480
3.6.4,2021-08-01,592,64480
3.6.4,2021-09-01,534,64480
3.6.4,2021-10-01,616,64480
3.6.4,2021-11-01,592,64480
3.6.4,2021-12-01,508,64480
3.6.4,2022-01-01,527,64480
3.6.4,2022-02-01,554,64480
3.6.4,2022-03-01,583,64480
3.6.4,2022-04-01,608,64480
3.6.4,2022-05-01,664,64480
3.6.4,2022-06-01,626,64480
3.6.4,2022-07-01,779,64480
3.7.1,2012-01-01,21,7261
3.7.1,2012-02-01,22,7261
3.7.1,2012-03-01,31,7261
3.7.1,2012-04-01,18,7261
3.7.1,2012-05-01,24,7261
3.7.1,2012-06-01,31,7261
3.7.1,2012-07-01,20,7261
3.7.1,2012-08-01,32,7261
3.7.1,2012-09-01,28,7261
3.7.1,2012-10-01,32,7261
3.7.1,2012-11-01,16,7261
3.7.1,2012-12-01,13,7261
3.7.1,2013-01-01,21,7261
3.7.1,2013-02-01,25,7261
3.7.1,2013-03-01,22,7261
3.7.1,2013-04-01,21,7261
3.7.1,2013-05-01,14,7261
3.7.1,2013-06-01,26,7261
3.7.1,2013-07-01,36,7261
3.7.1,2013-08-01,34,7261
3.7.1,2013-09-01,16,7261
3.7.1,2013-10-01,23,7261
3.7.1,2013-11-01,29,7261
3.7.1,2013-12-01,39,7261
3.7.1,2014-01-01,31,7261
3.7.1,2014-02-01,40,7261
3.7.1,2014-03-01,2244,7261
3.7.1,2014-04-01,475,7261
3.7.1,2014-05-01,201,7261
3.7.1,2014-06-01,37,7261
3.7.1,2014-07-01,49,7261
3.7.1,2014-08-01,37,7261
3.7.1,2014-09-01,36,7261
3.7.1,2014-10-01,29,7261
3.7.1,2014-11-01,35,7261
3.7.1,2014-12-01,29,7261
3.7.1,2015-01-01,41,7261
3.7.1,2015-02-01,30,7261
3.7.1,2015-03-01,49,7261
3.7.1,2015-04-01,34,7261
3.7.1,2015-05-01,30,7261
3.7.1,2015-06-01,35,7261
3.7.1,2015-07-01,20,7261
3.7.1,2015-08-01,28,7261
3.7.1,2015-09-01,20,7261
3.7.1,2015-10-01,37,7261
3.7.1,2015-11-01,39,7261
3.7.1,2015-12-01,59,7261
3.7.1,2016-01-01,90,7261
3.7.1,2016-02-01,37,7261
3.7.1,2016-03-01,43,7261
3.7.1,2016-04-01,29,7261
3.7.1,2016-05-01,52,7261
3.7.1,2016-06-01,42,7261
3.7.1,2016-07-01,44,7261
3.7.1,2016-08-01,43,7261
3.7.1,2016-09-01,44,7261
3.7.1,2016-10-01,49,7261
3.7.1,2016-11-01,39,7261
3.7.1,2016-12-01,29,7261
3.7.1,2017-01-01,28,7261
3.7.1,2017-02-01,19,7261
3.7.1,2017-03-01,38,7261
3.7.1,2017-04-01,28,7261
3.7.1,2017-05-01,72,7261
3.7.1,2017-06-01,26,7261
3.7.1,2017-07-01,33,7261
3.7.1,2017-08-01,29,7261
3.7.1,2017-09-01,29,7261
3.7.1,2017-10-01,36,7261
3.7.1,2017-11-01,22,7261
3.7.1,2017-12-01,19,7261
3.7.1,2018-01-01,30,7261
3.7.1,2018-02-01,38,7261
3.7.1,2018-03-01,54,7261
3.7.1,2018-04-01,29,7261
3.7.1,2018-05-01,35,7261
3.7.1,2018-06-01,42,7261
3.7.1,2018-07-01,33,7261
3.7.1,2018-08-01,30,7261
3.7.1,2018-09-01,31,7261
3.7.1,2018-10-01,29,7261
3.7.1,2018-11-01,21,7261
3.7.1,2018-12-01,25,7261
3.7.1,2019-01-01,71,7261
3.7.1,2019-02-01,46,7261
3.7.1,2019-03-01,45,7261
3.7.1,2019-04-01,31,7261
3.7.1,2019-05-01,34,7261
3.7.1,2019-06-01,25,7261
3.7.1,2019-07-01,33,7261
3.7.1,2019-08-01,45,7261
3.7.1,2019-09-01,34,7261
3.7.1,2019-10-01,36,7261
3.7.1,2019-11-01,33,7261
3.7.1,2019-12-01,29,7261
3.7.1,2020-01-01,21,7261
3.7.1,2020-02-01,47,7261
3.7.1,2020-03-01,29,7261
3.7.1,2020-04-01,25,7261
3.7.1,2020-05-01,38,7261
3.7.1,2020-06-01,63,7261
3.7.1,2020-07-01,52,7261
3.7.1,2020-08-01,45,7261
3.7.1,2020-09-01,47,7261
3.7.1,2020-10-01,39,7261
3.7.1,2020-11-01,49,7261
3.7.1,2020-12-01,26,7261
3.7.1,2021-01-01,30,7261
3.7.1,2021-02-01,43,7261
3.7.1,2021-03-01,35,7261
3.7.1,2021-04-01,37,7261
3.7.1,2021-05-01,41,7261
3.7.1,2021-06-01,43,7261
3.7.1,2021-07-01,36,7261
3.7.1,2021-08-01,26,7261
3.7.1,2021-09-01,59,7261
3.7.1,2021-10-01,61,7261
3.7.1,2021-11-01,63,7261
3.7.1,2021-12-01,45,7261
3.7.1,2022-01-01,41,7261
3.7.1,2022-02-01,37,7261
3.7.1,2022-03-01,29,7261
3.7.1,2022-04-01,24,7261
3.7.1,2022-05-01,29,7261
3.7.1,2022-06-01,28,7261
3.7.1,2022-07-01,35,7261
3.7.2,2012-01-01,47,3370
3.7.2,2012-02-01,39,3370
3.7.2,2012-03-01,42,3370
3.7.2,2012-04-01,49,3370
3.7.2,2012-05-01,46,3370
3.7.2,2012-06-01,41,3370
3.7.2,2012-07-01,37,3370
3.7.2,2012-08-01,39,3370
3.7.2,2012-09-01,51,3370
3.7.2,2012-10-01,43,3370
3.7.2,2012-11-01,58,3370
3.7.2,2012-12-01,45,3370
3.7.2,2013-01-01,36,3370
3.7.2,2013-02-01,33,3370
3.7.2,2013-03-01,51,3370
3.7.2,2013-04-01,47,3370
3.7.2,2013-05-01,38,3370
3.7.2,2013-06-01,49,3370
3.7.2,2013-07-01,41,3370
3.7.2,2013-08-01,51,3370
3.7.2,2013-09-01,35,3370
3.7.2,2013-10-01,50,3370
3.7.2,2013-11-01,32,3370
3.7.2,2013-12-01,43,3370
3.7.2,2014-01-01,49,3370
3.7.2,2014-02-01,46,3370
3.7.2,2014-03-01,45,3370
3.7.2,2014-04-01,39,3370
3.7.2,2014-05-01,37,3370
3.7.2,2014-06-01,40,3370
3.7.2,2014-07-01,52,3370
3.7.2,2014-08-01,44,3370
3.7.2,2014-09-01,45,3370
3.7.2,2014-10-01,45,3370
3.7.2,2014-11-01,43,3370
3.7.2,2014-12-01,31,3370
3.7.2,2015-01-01,46,3370
3.7.2,2015-02-01,41,3370
3.7.2,2015-03-01,40,3370
3.7.2,2015-04-01,47,3370
3.7.2,2015-05-01,35,3370
3.7.2,2015-06-01,32,3370
3.7.2,2015-07-01,40,3370
3.7.2,2015-08-01,35,3370
3.7.2,2015-09-01,32,3370
3.7.2,2015-10-01,48,3370
3.7.2,2015-11-01,39,3370
3.7.2,2015-12-01,32,3370
3.7.2,2016-01-01,38,3370
3.7.2,2016-02-01,35,3370
3.7.2,2016-03-01,31,3370
3.7.2,2016-04-01,27,3370
3.7.2,2016-05-01,28,3370
3.7.2,2016-06-01,31,3370
3.7.2,2016-07-01,33,3370
3.7.2,2016-08-01,28,3370
3.7.2,2016-09-01,28,3370
3.7.2,2016-10-01,31,3370
3.7.2,2016-11-01,34,3370
3.7.2,2016-12-01,29,3370
3.7.2,2017-01-01,32,3370
3.7.2,2017-02-01,29,3370
3.7.2,2017-03-01,31,3370
3.7.2,2017-04-01,26,3370
3.7.2,2017-05-01,30,3370
3.7.2,2017-06-01,27,3370
3.7.2,2017-07-01,27,3370
3.7.2,2017-08-01,28,3370
3.7.2,2017-09-01,19,3370
3.7.2,2017-10-01,18,3370
3.7.2,2017-11-01,24,3370
3.7.2,2017-12-01,16,3370
3.7.2,2018-01-01,11,3370
3.7.2,2018-02-01,18,3370
3.7.2,2018-03-01,13,3370
3.7.2,2018-04-01,21,3370
3.7.2,2018-05-01,15,3370
3.7.2,2018-06-01,20,3370
3.7.2,2018-07-01,23,3370
3.7.2,2018-08-01,23,3370
3.7.2,2018-09-01,9,3370
3.7.2,2018-10-01,19,3370
3.7.2,2018-11-01,7,3370
3.7.2,2018-12-01,9,3370
3.7.2,2019-01-01,5,3370
3.7.2,2019-02-01,9,3370
3.7.2,2019-03-01,14,3370
3.7.2,2019-04-01,11,3370
3.7.2,2019-05-01,12,3370
3.7.2,2019-06-01,8,3370
3.7.2,2019-07-01,6,3370
3.7.2,2019-08-01,9,3370
3.7.2,2019-09-01,7,3370
3.7.2,2019-10-01,5,3370
3.7.2,2019-11-01,3,3370
3.7.2,2019-12-01,9,3370
3.7.2,2020-01-01,6,3370
3.7.2,2020-02-01,8,3370
3.7.2,2020-03-01,5,3370
3.7.2,2020-04-01,6,3370
3.7.2,2020-05-01,7,3370
3.7.2,2020-06-01,1,3370
3.7.2,2020-07-01,4,3370
3.7.2,2020-08-01,4,3370
3.7.2,2020-09-01,8,3370
3.7.2,2020-10-01,6,3370
3.7.2,2020-11-01,9,3370
3.7.2,2020-12-01,6,3370
3.7.2,2021-01-01,6,3370
3.7.2,2021-02-01,12,3370
3.7.2,2021-03-01,28,3370
3.7.2,2021-04-01,20,3370
3.7.2,2021-05-01,12,3370
3.7.2,2021-06-01,13,3370
3.7.2,2021-07-01,12,3370
3.7.2,2021-08-01,17,3370
3.7.2,2021-09-01,16,3370
3.7.2,2021-10-01,15,3370
3.7.2,2021-11-01,12,3370
3.7.2,2021-12-01,21,3370
3.7.2,2022-01-01,21,3370
3.7.2,2022-02-01,17,3370
3.7.2,2022-03-01,14,3370
3.7.2,2022-04-01,14,3370
3.7.2,2022-05-01,19,3370
3.7.2,2022-06-01,20,3370
3.7.2,2022-07-01,19,3370
3.7.3,2012-01-01,0,0
3.7.3,2012-02-01,0,0
3.7.3,2012-03-01,0,0
3.7.3,2012-04-01,0,0
3.7.3,2012-05-01,0,0
3.7.3,2012-06-01,0,0
3.7.3,2012-07-01,0,0
3.7.3,2012-08-01,0,0
3.7.3,2012-09-01,0,0
3.7.3,2012-10-01,0,0
3.7.3,2012-11-01,0,0
3.7.3,2012-12-01,0,0
3.7.3,2013-01-01,0,0
3.7.3,2013-02-01,0,0
3.7.3,2013-03-01,0,0
3.7.3,2013-04-01,0,0
3.7.3,2013-05-01,0,0
3.7.3,2013-06-01,0,0
3.7.3,2013-07-01,0,0
3.7.3,2013-08-01,0,0
3.7.3,2013-09-01,0,0
3.7.3,2013-10-01,0,0
3.7.3,2013-11-01,0,0
3.7.3,2013-12-01,0,0
3.7.3,2014-01-01,0,0
3.7.3,2014-02-01,0,0
3.7.3,2014-03-01,0,0
3.7.3,2014-04-01,0,0
3.7.3,2014-05-01,0,0
3.7.3,2014-06-01,0,0
3.7.3,2014-07-01,0,0
3.7.3,2014-08-01,0,0
3.7.3,2014-09-01,0,0
3.7.3,2014-10-01,0,0
3.7.3,2014-11-01,0,0
3.7.3,2014-12-01,0,0
3.7.3,2015-01-01,0,0
3.7.3,2015-02-01,0,0
3.7.3,2015-03-01,0,0
3.7.3,2015-04-01,0,0
3.7.3,2015-05-01,0,0
3.7.3,2015-06-01,0,0
3.7.3,2015-07-01,0,0
3.7.3,2015-08-01,0,0
3.7.3,2015-09-01,0,0
3.7.3,2015-10-01,0,0
3.7.3,2015-11-01,0,0
3.7.3,2015-12-01,0,0
3.7.3,2016-01-01,0,0
3.7.3,2016-02-01,0,0
3.7.3,2016-03-01,0,0
3.7.3,2016-04-01,0,0
3.7.3,2016-05-01,0,0
3.7.3,2016-06-01,0,0
3.7.3,2016-07-01,0,0
3.7.3,2016-08-01,0,0
3.7.3,2016-09-01,0,0
3.7.3,2016-10-01,0,0
3.7.3,2016-11-01,0,0
3.7.3,2016-12-01,0,0
3.7.3,2017-01-01,0,0
3.7.3,2017-02-01,0,0
3.7.3,2017-03-01,0,0
3.7.3,2017-04-01,0,0
3.7.3,2017-05-01,0,0
3.7.3,2017-06-01,0,0
3.7.3,2017-07-01,0,0
3.7.3,2017-08-01,0,0
3.7.3,2017-09-01,0,0
3.7.3,2017-10-01,0,0
3.7.3,2017-11-01,0,0
3.7.3,2017-12-01,0,0
3.7.3,2018-01-01,0,0
3.7.3,2018-02-01,0,0
3.7.3,2018-03-01,0,0
3.7.3,2018-04-01,0,0
3.7.3,2018-05-01,0,0
3.7.3,2018-06-01,0,0
3.7.3,2018-07-01,0,0
3.7.3,2018-08-01,0,0
3.7.3,2018-09-01,0,0
3.7.3,2018-10-01,0,0
3.7.3,2018-11-01,0,0
3.7.3,2018-12-01,0,0
3.7.3,2019-01-01,0,0
3.7.3,2019-02-01,0,0
3.7.3,2019-03-01,0,0
3.7.3,2019-04-01,0,0
3.7.3,2019-05-01,0,0
3.7.3,2019-06-01,0,0
3.7.3,2019-07-01,0,0
3.7.3,2019-08-01,0,0
3.7.3,2019-09-01,0,0
3.7.3,2019-10-01,0,0
3.7.3,2019-11-01,0,0
3.7.3,2019-12-01,0,0
3.7.3,2020-01-01,0,0
3.7.3,2020-02-01,0,0
3.7.3,2020-03-01,0,0
3.7.3,2020-04-01,0,0
3.7.3,2020-05-01,0,0
3.7.3,2020-06-01,0,0
3.7.3,2020-07-01,0,0
3.7.3,2020-08-01,0,0
3.7.3,2020-09-01,0,0
3.7.3,2020-10-01,0,0
3.7.3,2020-11-01,0,0
3.7.3,2020-12-01,0,0
3.7.3,2021-01-01,0,0
3.7.3,2021-02-01,0,0
3.7.3,2021-03-01,0,0
3.7.3,2021-04-01,0,0
3.7.3,2021-05-01,0,0
3.7.3,2021-06-01,0,0
3.7.3,2021-07-01,0,0
3.7.3,2021-08-01,0,0
3.7.3,2021-09-01,0,0
3.7.3,2021-10-01,0,0
3.7.3,2021-11-01,0,0
3.7.3,2021-12-01,0,0
3.7.3,2022-01-01,0,0
3.7.3,2022-02-01,0,0
3.7.3,2022-03-01,0,0
3.7.3,2022-04-01,0,0
3.7.3,2022-05-01,0,0
3.7.3,2022-06-01,0,0
3.7.3,2022-07-01,0,0
3.7.4,2012-01-01,218,55764
3.7.4,2012-02-01,242,55764
3.7.4,2012-03-01,455,55764
3.7.4,2012-04-01,441,55764
3.7.4,2012-05-01,464,55764
3.7.4,2012-06-01,512,55764
3.7.4,2012-07-01,434,55764
3.7.4,2012-08-01,404,55764
3.7.4,2012-09-01,392,55764
3.7.4,2012-10-01,310,55764
3.7.4,2012-11-01,361,55764
3.7.4,2012-12-01,254,55764
3.7.4,2013-01-01,287,55764
3.7.4,2013-02-01,225,55764
3.7.4,2013-03-01,232,55764
3.7.4,2013-04-01,223,55764
3.7.4,2013-05-01,218,55764
3.7.4,2013-06-01,177,55764
3.7.4,2013-07-01,184,55764
3.7.4,2013-08-01,150,55764
3.7.4,2013-09-01,164,55764
3.7.4,2013-10-01,199,55764
3.7.4,2013-11-01,179,55764
3.7.4,2013-12-01,167,55764
3.7.4,2014-01-01,148,55764
3.7.4,2014-02-01,152,55764
3.7.4,2014-03-01,152,55764
3.7.4,2014-04-01,132,55764
3.7.4,2014-05-01,152,55764
3.7.4,2014-06-01,190,55764
3.7.4,2014-07-01,183,55764
3.7.4,2014-08-01,149,55764
3.7.4,2014-09-01,151,55764
3.7.4,2014-10-01,196,55764
3.7.4,2014-11-01,181,55764
3.7.4,2014-12-01,171,55764
3.7.4,2015-01-01,168,55764
3.7.4,2015-02-01,190,55764
3.7.4,2015-03-01,239,55764
3.7.4,2015-04-01,179,55764
3.7.4,2015-05-01,178,55764
3.7.4,2015-06-01,208,55764
3.7.4,2015-07-01,188,55764
3.7.4,2015-08-01,181,55764
3.7.4,2015-09-01,221,55764
3.7.4,2015-10-01,148,55764
3.7.4,2015-11-01,140,55764
3.7.4,2015-12-01,112,55764
3.7.4,2016-01-01,95,55764
3.7.4,2016-02-01,125,55764
3.7.4,2016-03-01,171,55764
3.7.4,2016-04-01,161,55764
3.7.4,2016-05-01,138,55764
3.7.4,2016-06-01,136,55764
3.7.4,2016-07-01,133,55764
3.7.4,2016-08-01,198,55764
3.7.4,2016-09-01,168,55764
3.7.4,2016-10-01,177,55764
3.7.4,2016-11-01,153,55764
3.7.4,2016-12-01,154,55764
3.7.4,2017-01-01,180,55764
3.7.4,2017-02-01,189,55764
3.7.4,2017-03-01,204,55764
3.7.4,2017-04-01,170,55764
3.7.4,2017-05-01,201,55764
3.7.4,2017-06-01,190,55764
3.7.4,2017-07-01,135,55764
3.7.4,2017-08-01,148,55764
3.7.4,2017-09-01,170,55764
3.7.4,2017-10-01,215,55764
3.7.4,2017-11-01,253,55764
3.7.4,2017-12-01,173,55764
3.7.4,2018-01-01,237,55764
3.7.4,2018-02-01,183,55764
3.7.4,2018-03-01,214,55764
3.7.4,2018-04-01,163,55764
3.7.4,2018-05-01,234,55764
3.7.4,2018-06-01,234,55764
3.7.4,2018-07-01,210,55764
3.7.4,2018-08-01,246,55764
3.7.4,2018-09-01,241,55764
3.7.4,2018-10-01,330,55764
3.7.4,2018-11-01,296,55764
3.7.4,2018-12-01,252,55764
3.7.4,2019-01-01,332,55764
3.7.4,2019-02-01,321,55764
3.7.4,2019-03-01,319,55764
3.7.4,2019-04-01,317,55764
3.7.4,2019-05-01,388,55764
3.7.4,2019-06-01,379,55764
3.7.4,2019-07-01,465,55764
3.7.4,2019-08-01,414,55764
3.7.4,2019-09-01,395,55764
3.7.4,2019-10-01,497,55764
3.7.4,2019-11-01,480,55764
3.7.4,2019-12-01,408,55764
3.7.4,2020-01-01,564,55764
3.7.4,2020-02-01,689,55764
3.7.4,2020-03-01,704,55764
3.7.4,2020-04-01,878,55764
3.7.4,2020-05-01,1892,55764
3.7.4,2020-06-01,858,55764
3.7.4,2020-07-01,811,55764
3.7.4,2020-08-01,676,55764
3.7.4,2020-09-01,841,55764
3.7.4,2020-10-01,980,55764
3.7.4,2020-11-01,946,55764
3.7.4,2020-12-01,984,55764
3.7.4,2021-01-01,1053,55764
3.7.4,2021-02-01,1338,55764
3.7.4,2021-03-01,1425,55764
3.7.4,2021-04-01,1209,55764
3.7.4,2021-05-01,1084,55764
3.7.4,2021-06-01,1220,55764
3.7.4,2021-07-01,1169,55764
3.7.4,2021-08-01,1098,55764
3.7.4,2021-09-01,1070,55764
3.7.4,2021-10-01,1170,55764
3.7.4,2021-11-01,1194,55764
